IDUsuario;RetiroDT;RetiroEstacion;AnclajeDT;AnclajeEstacion
35749;2016-10-01 11:31:22.857;118;2016-10-01 11:41:33.000;49
30400;2016-10-01 11:28:23.607;72;2016-10-01 11:42:33.257;89
9183;2016-10-01 11:29:50.123;55;2016-10-01 11:43:22.000;67
22333;2016-10-01 11:39:26.380;104;2016-10-01 11:44:36.000;48
83661;2016-10-01 11:36:59.283;101;2016-10-01 11:45:02.000;16
55916;2016-10-01 11:30:48.387;74;2016-10-01 11:45:28.000;18
52818;2016-10-01 11:35:57.907;23;2016-10-01 11:46:09.697;33
86574;2016-10-01 11:41:05.113;107;2016-10-01 11:46:45.320;43
45396;2016-10-01 11:28:11.353;88;2016-10-01 11:47:13.810;2
35768;2016-10-01 11:37:15.847;59;2016-10-01 11:48:10.687;89
3902;2016-10-01 11:38:27.393;59;2016-10-01 11:48:49.000;77
89901;2016-10-01 11:46:04.587;67;2016-10-01 11:50:07.593;12
32672;2016-10-01 11:39:05.143;106;2016-10-01 11:50:27.143;109
34019;2016-10-01 11:41:05.583;47;2016-10-01 11:51:14.000;16
16489;2016-10-01 11:45:09.353;61;2016-10-01 11:52:36.000;3
17566;2016-10-01 11:32:32.373;14;2016-10-01 11:52:56.000;4
16812;2016-10-01 11:45:08.650;112;2016-10-01 11:54:17.863;115
82759;2016-10-01 11:51:35.623;119;2016-10-01 11:55:01.170;121
88384;2016-10-01 11:50:03.683;107;2016-10-01 11:55:32.000;44
54028;2016-10-01 11:45:07.337;59;2016-10-01 11:55:48.000;10
56629;2016-10-01 11:40:50.677;12;2016-10-01 11:56:22.530;2
85729;2016-10-01 11:52:16.450;80;2016-10-01 11:57:00.000;77
45879;2016-10-01 11:49:17.340;6;2016-10-01 11:57:53.000;96
84015;2016-10-01 11:37:22.863;8;2016-10-01 11:58:27.000;1
88078;2016-10-01 11:49:17.543;34;2016-10-01 11:59:09.000;48
85469;2016-10-01 11:07:39.353;91;2016-10-01 11:59:52.000;54
29999;2016-10-01 11:40:47.287;40;2016-10-01 12:01:07.810;11
46365;2016-10-01 11:51:55.437;57;2016-10-01 12:01:09.000;4
30949;2016-10-01 11:55:59.377;25;2016-10-01 12:02:00.487;38
36978;2016-10-01 11:52:23.420;98;2016-10-01 12:02:52.000;15
14547;2016-10-01 11:52:49.000;66;2016-10-01 12:03:03.000;34
36479;2016-10-01 11:58:16.877;4;2016-10-01 12:03:39.000;67
15834;2016-10-01 11:32:56.203;57;2016-10-01 12:04:19.000;8
89213;2016-10-01 11:36:03.393;116;2016-10-01 12:05:26.703;115
87313;2016-10-01 11:57:54.080;94;2016-10-01 12:06:30.843;33
86171;2016-10-01 12:02:26.037;19;2016-10-01 12:07:46.000;36
58913;2016-10-01 11:58:15.473;9;2016-10-01 12:08:45.000;30
20896;2016-10-01 11:52:08.263;21;2016-10-01 12:09:20.000;30
88382;2016-10-01 12:01:12.303;12;2016-10-01 12:10:07.000;94
40526;2016-10-01 11:48:56.730;75;2016-10-01 12:11:30.040;50
24002;2016-10-01 11:57:07.347;109;2016-10-01 12:12:20.307;118
30590;2016-10-01 12:02:09.880;46;2016-10-01 12:12:55.000;39
47052;2016-10-01 12:05:25.353;118;2016-10-01 12:13:24.930;121
39168;2016-10-01 12:11:18.577;60;2016-10-01 12:16:54.217;75
10122;2016-10-01 12:13:14.857;6;2016-10-01 12:17:20.000;9
75058;2016-10-01 12:10:46.310;10;2016-10-01 12:18:06.000;5
87091;2016-10-01 12:12:43.170;17;2016-10-01 12:18:53.977;46
4714;2016-10-01 12:03:28.820;54;2016-10-01 12:19:14.000;5
89474;2016-10-01 11:55:29.627;108;2016-10-01 12:19:49.000;30
16489;2016-10-01 12:13:55.123;3;2016-10-01 12:20:46.000;61
67860;2016-10-01 12:15:12.937;31;2016-10-01 12:21:20.000;10
29442;2016-10-01 12:07:14.883;63;2016-10-01 12:21:53.000;10
33349;2016-10-01 12:03:15.787;8;2016-10-01 12:22:25.000;23
66300;2016-10-01 12:06:01.633;95;2016-10-01 12:23:23.000;59
87691;2016-10-01 12:18:31.580;115;2016-10-01 12:24:25.203;113
26498;2016-10-01 12:16:07.517;3;2016-10-01 12:24:44.000;10
81101;2016-10-01 12:13:07.217;30;2016-10-01 12:24:48.000;68
84742;2016-10-01 12:19:55.677;120;2016-10-01 12:25:08.983;108
68319;2016-10-01 12:20:16.143;109;2016-10-01 12:25:41.000;47
55910;2016-10-01 12:21:10.350;44;2016-10-01 12:26:18.000;44
75750;2016-10-01 12:22:59.880;128;2016-10-01 12:27:48.043;130
30314;2016-10-01 12:14:33.547;11;2016-10-01 12:28:17.000;70
30267;2016-10-01 12:19:04.707;63;2016-10-01 12:28:50.000;21
2168;2016-10-01 12:23:14.430;128;2016-10-01 12:29:50.000;30
83490;2016-10-01 12:16:46.080;12;2016-10-01 12:29:59.000;10
18214;2016-10-01 12:26:55.463;47;2016-10-01 12:30:25.000;45
14799;2016-10-01 12:22:02.350;11;2016-10-01 12:30:54.000;67
18809;2016-10-01 12:23:06.180;46;2016-10-01 12:32:12.000;28
47400;2016-10-01 12:23:02.727;110;2016-10-01 12:33:13.343;98
86709;2016-10-01 12:28:50.120;57;2016-10-01 12:33:28.000;10
88859;2016-10-01 12:16:59.220;66;2016-10-01 12:34:11.000;57
7864;2016-10-01 12:26:53.243;56;2016-10-01 12:34:49.000;55
87543;2016-10-01 12:21:18.380;93;2016-10-01 12:35:27.453;91
37425;2016-10-01 12:26:02.930;55;2016-10-01 12:36:30.000;61
32549;2016-10-01 12:24:57.757;107;2016-10-01 12:37:03.000;17
17511;2016-10-01 11:59:01.940;14;2016-10-01 12:37:35.000;1
61818;2016-10-01 12:30:48.137;117;2016-10-01 12:38:08.540;115
49043;2016-10-01 12:34:43.453;41;2016-10-01 12:39:15.000;40
64463;2016-10-01 12:20:36.850;41;2016-10-01 12:40:20.000;45
87024;2016-10-01 12:26:57.227;103;2016-10-01 12:41:02.000;31
36138;2016-10-01 12:28:05.853;88;2016-10-01 12:41:24.470;104
41931;2016-10-01 12:20:43.067;45;2016-10-01 12:42:33.000;67
87586;2016-10-01 12:24:19.273;32;2016-10-01 12:43:16.493;6
85712;2016-10-01 12:34:38.860;129;2016-10-01 12:44:09.687;121
4783;2016-10-01 12:38:30.613;8;2016-10-01 12:44:28.000;23
22258;2016-10-01 12:37:13.657;31;2016-10-01 12:45:14.000;34
77055;2016-10-01 12:26:15.510;128;2016-10-01 12:45:44.360;52
25869;2016-10-01 12:29:36.043;60;2016-10-01 12:46:15.000;70
74893;2016-10-01 12:25:55.477;6;2016-10-01 12:47:16.400;127
40144;2016-10-01 12:39:01.690;63;2016-10-01 12:48:05.790;11
7980;2016-10-01 12:40:48.880;28;2016-10-01 12:48:43.000;47
54486;2016-10-01 12:44:25.070;102;2016-10-01 12:49:10.000;21
25281;2016-10-01 12:43:45.023;78;2016-10-01 12:49:48.000;81
57269;2016-10-01 12:46:12.163;102;2016-10-01 12:50:30.000;21
10840;2016-10-01 12:45:45.227;25;2016-10-01 12:51:00.000;18
21257;2016-10-01 12:32:27.077;53;2016-10-01 12:51:18.517;24
9378;2016-10-01 12:33:28.203;49;2016-10-01 12:52:21.000;51
30756;2016-10-01 12:38:39.863;61;2016-10-01 12:52:35.000;67
79611;2016-10-01 12:31:28.170;96;2016-10-01 12:52:49.000;68
24469;2016-10-01 12:48:53.073;16;2016-10-01 12:53:41.000;8
56494;2016-10-01 12:38:50.520;104;2016-10-01 12:54:08.427;119
906;2016-10-01 12:47:55.777;57;2016-10-01 12:55:01.000;56
83417;2016-10-01 12:34:44.000;119;2016-10-01 12:55:54.517;11
57160;2016-10-01 12:46:31.667;72;2016-10-01 12:56:02.000;70
87369;2016-10-01 12:45:52.087;52;2016-10-01 12:57:39.460;46
16841;2016-10-01 12:36:48.407;113;2016-10-01 12:57:42.000;51
17084;2016-10-01 12:44:20.477;18;2016-10-01 12:58:10.000;21
33538;2016-10-01 12:38:21.643;18;2016-10-01 12:58:59.000;44
71849;2016-10-01 12:51:36.310;33;2016-10-01 12:59:33.000;59
59121;2016-10-01 12:53:11.500;120;2016-10-01 13:00:03.437;118
49715;2016-10-01 12:48:34.493;56;2016-10-01 13:00:46.897;89
87052;2016-10-01 12:54:28.360;44;2016-10-01 13:01:26.000;45
2409;2016-10-01 12:47:50.073;93;2016-10-01 13:01:52.000;10
84209;2016-10-01 12:55:20.500;16;2016-10-01 13:02:24.000;34
89130;2016-10-01 12:21:06.553;74;2016-10-01 13:03:47.000;74
8655;2016-10-01 12:53:30.890;34;2016-10-01 13:04:49.877;64
59375;2016-10-01 12:52:01.340;75;2016-10-01 13:05:53.000;77
88958;2016-10-01 12:57:55.580;91;2016-10-01 13:06:49.000;28
57811;2016-10-01 12:50:53.403;42;2016-10-01 13:07:35.000;57
46407;2016-10-01 12:46:27.430;68;2016-10-01 13:08:21.000;88
350;2016-10-01 12:52:44.640;69;2016-10-01 13:08:50.587;125
9668;2016-10-01 13:05:48.070;57;2016-10-01 13:09:19.520;6
85066;2016-10-01 13:03:13.443;81;2016-10-01 13:09:50.000;77
49645;2016-10-01 12:54:09.717;88;2016-10-01 13:10:29.000;48
56202;2016-10-01 13:05:46.337;98;2016-10-01 13:11:21.183;46
66658;2016-10-01 12:55:38.500;23;2016-10-01 13:12:21.820;101
84317;2016-10-01 13:06:47.180;15;2016-10-01 13:13:14.000;4
15312;2016-10-01 13:08:37.590;51;2016-10-01 13:14:37.000;27
42954;2016-10-01 13:02:36.397;66;2016-10-01 13:14:54.000;62
29952;2016-10-01 12:53:54.873;59;2016-10-01 13:15:38.373;33
15874;2016-10-01 13:05:08.117;41;2016-10-01 13:15:59.733;24
81641;2016-10-01 13:07:11.697;9;2016-10-01 13:16:51.000;44
87712;2016-10-01 13:13:01.653;87;2016-10-01 13:17:38.000;4
88154;2016-10-01 13:06:32.227;121;2016-10-01 13:18:06.003;43
43023;2016-10-01 12:44:09.633;126;2016-10-01 13:19:19.000;9
4310;2016-10-01 13:10:31.887;37;2016-10-01 13:20:41.747;43
87752;2016-10-01 13:01:51.363;110;2016-10-01 13:21:11.000;97
73976;2016-10-01 13:15:04.297;94;2016-10-01 13:22:34.960;11
34122;2016-10-01 13:15:39.390;56;2016-10-01 13:23:29.713;95
82186;2016-10-01 13:16:36.517;10;2016-10-01 13:23:45.427;60
77715;2016-10-01 13:12:11.873;23;2016-10-01 13:24:05.647;102
26390;2016-10-01 13:19:35.817;55;2016-10-01 13:24:39.990;6
89311;2016-10-01 13:14:49.967;123;2016-10-01 13:25:26.000;27
51617;2016-10-01 13:19:43.673;109;2016-10-01 13:25:54.317;91
39888;2016-10-01 12:58:55.143;46;2016-10-01 13:27:11.600;46
923;2016-10-01 12:48:58.527;20;2016-10-01 13:27:23.000;15
9596;2016-10-01 13:23:09.333;110;2016-10-01 13:28:49.587;108
86383;2016-10-01 13:19:43.080;45;2016-10-01 13:29:32.220;110
7394;2016-10-01 13:11:44.403;75;2016-10-01 13:30:12.327;2
71745;2016-10-01 13:24:11.397;65;2016-10-01 13:30:29.000;61
56549;2016-10-01 13:26:05.930;48;2016-10-01 13:31:17.363;43
43520;2016-10-01 13:29:05.947;121;2016-10-01 13:33:01.000;91
47261;2016-10-01 13:12:44.467;56;2016-10-01 13:33:26.000;45
45270;2016-10-01 13:30:13.823;57;2016-10-01 13:33:47.000;10
71196;2016-10-01 13:27:49.353;21;2016-10-01 13:35:04.000;45
28347;2016-10-01 13:21:28.613;34;2016-10-01 13:35:13.000;66
5859;2016-10-01 13:31:11.933;35;2016-10-01 13:36:56.000;9
48419;2016-10-01 13:23:26.867;77;2016-10-01 13:37:22.000;66
74813;2016-10-01 13:31:32.620;91;2016-10-01 13:38:39.097;121
48687;2016-10-01 13:33:45.217;84;2016-10-01 13:39:11.000;80
47029;2016-10-01 13:32:58.030;44;2016-10-01 13:40:37.277;19
53548;2016-10-01 13:29:24.853;33;2016-10-01 13:41:07.757;37
88368;2016-10-01 13:28:37.057;47;2016-10-01 13:41:28.000;97
79459;2016-10-01 13:33:47.797;6;2016-10-01 13:42:00.783;89
7061;2016-10-01 13:37:42.237;91;2016-10-01 13:42:09.000;48
59049;2016-10-01 13:38:04.407;109;2016-10-01 13:42:30.840;121
68608;2016-10-01 13:38:48.393;6;2016-10-01 13:42:48.000;23
87982;2016-10-01 13:34:49.297;31;2016-10-01 13:43:26.683;33
65700;2016-10-01 13:33:43.140;26;2016-10-01 13:43:50.000;4
87434;2016-10-01 13:34:44.703;98;2016-10-01 13:44:45.000;5
23305;2016-10-01 13:37:16.767;6;2016-10-01 13:45:33.877;64
84723;2016-10-01 13:12:27.903;70;2016-10-01 13:45:47.000;67
84014;2016-10-01 13:34:58.093;44;2016-10-01 13:46:19.000;34
30314;2016-10-01 13:37:02.220;70;2016-10-01 13:46:38.280;11
75115;2016-10-01 13:24:31.787;31;2016-10-01 13:47:17.000;31
60140;2016-10-01 13:35:24.657;12;2016-10-01 13:48:02.000;3
7864;2016-10-01 13:36:49.750;56;2016-10-01 13:48:56.170;60
62207;2016-10-01 13:16:01.797;34;2016-10-01 13:49:52.447;19
54459;2016-10-01 13:26:47.493;54;2016-10-01 13:50:20.000;59
58021;2016-10-01 13:27:24.807;67;2016-10-01 13:51:00.547;52
70097;2016-10-01 13:35:13.170;40;2016-10-01 13:51:08.643;108
87494;2016-10-01 13:37:15.830;21;2016-10-01 13:51:27.000;67
23346;2016-10-01 13:45:55.803;47;2016-10-01 13:51:59.000;17
84732;2016-10-01 13:48:15.277;70;2016-10-01 13:52:46.750;72
81123;2016-10-01 13:50:22.667;10;2016-10-01 13:53:26.000;57
88859;2016-10-01 13:46:25.353;8;2016-10-01 13:54:11.000;94
77192;2016-10-01 13:41:57.677;112;2016-10-01 13:54:57.000;44
87601;2016-10-01 13:19:19.877;57;2016-10-01 13:55:58.513;6
56084;2016-10-01 11:33:42.187;125;2016-10-01 12:16:57.000;67
78826;2016-10-01 12:12:48.623;65;2016-10-01 12:17:53.000;61
27355;2016-10-01 11:53:00.110;88;2016-10-01 12:18:15.000;5
49003;2016-10-01 12:10:52.263;86;2016-10-01 12:18:59.000;1
52727;2016-10-01 12:11:25.450;45;2016-10-01 12:19:27.350;103
82896;2016-10-01 12:15:59.813;130;2016-10-01 12:20:19.000;92
18326;2016-10-01 12:02:05.820;3;2016-10-01 12:21:01.567;125
54757;2016-10-01 12:02:52.430;41;2016-10-01 12:21:47.000;16
87022;2016-10-01 12:18:31.707;94;2016-10-01 12:21:58.000;70
63151;2016-10-01 12:11:19.903;35;2016-10-01 12:23:01.290;11
8327;2016-10-01 12:17:37.173;31;2016-10-01 12:23:33.000;49
84688;2016-10-01 12:19:04.223;115;2016-10-01 12:24:26.693;113
55907;2016-10-01 12:21:24.193;44;2016-10-01 12:24:47.000;44
87871;2016-10-01 12:17:08.657;75;2016-10-01 12:24:56.720;60
1644;2016-10-01 12:13:55.530;31;2016-10-01 12:25:12.000;34
35927;2016-10-01 12:22:40.037;79;2016-10-01 12:26:07.000;80
63580;2016-10-01 12:17:51.410;30;2016-10-01 12:26:23.480;2
30949;2016-10-01 12:22:08.663;38;2016-10-01 12:26:56.547;102
24639;2016-10-01 12:19:21.380;64;2016-10-01 12:27:47.000;67
38958;2016-10-01 12:12:39.513;26;2016-10-01 12:28:49.693;13
81248;2016-10-01 12:16:34.143;39;2016-10-01 12:29:11.000;55
77040;2016-10-01 12:23:51.087;121;2016-10-01 12:29:54.080;91
82066;2016-10-01 12:17:28.110;130;2016-10-01 12:30:13.000;30
88952;2016-10-01 12:22:40.787;47;2016-10-01 12:30:32.750;109
28706;2016-10-01 12:26:57.510;26;2016-10-01 12:31:22.000;16
2272;2016-10-01 12:13:03.420;9;2016-10-01 12:32:29.000;68
51183;2016-10-01 12:27:23.243;12;2016-10-01 12:33:22.000;69
56597;2016-10-01 12:22:48.927;8;2016-10-01 12:33:33.000;23
85751;2016-10-01 12:15:56.080;22;2016-10-01 12:34:23.000;57
61642;2016-10-01 12:06:40.777;118;2016-10-01 12:35:08.607;111
84764;2016-10-01 12:27:48.900;15;2016-10-01 12:35:52.000;47
35667;2016-10-01 12:28:45.730;13;2016-10-01 12:36:39.540;12
74888;2016-10-01 12:28:43.590;3;2016-10-01 12:37:14.677;75
275;2016-10-01 12:19:36.083;38;2016-10-01 12:37:52.820;91
62609;2016-10-01 12:26:53.087;93;2016-10-01 12:38:06.000;16
20738;2016-10-01 12:31:51.670;103;2016-10-01 12:39:16.000;36
82947;2016-10-01 12:28:38.887;128;2016-10-01 12:40:26.083;106
89545;2016-10-01 12:33:26.263;46;2016-10-01 12:41:07.000;16
83705;2016-10-01 12:24:53.100;118;2016-10-01 12:41:40.000;41
67719;2016-10-01 12:39:08.597;119;2016-10-01 12:42:44.353;109
1147;2016-10-01 12:28:58.700;49;2016-10-01 12:43:29.000;57
56286;2016-10-01 12:36:39.750;60;2016-10-01 12:44:10.000;10
89493;2016-10-01 12:39:00.550;78;2016-10-01 12:44:36.000;81
26474;2016-10-01 12:25:33.883;70;2016-10-01 12:45:18.000;10
68568;2016-10-01 12:37:48.737;6;2016-10-01 12:46:03.187;19
87127;2016-10-01 12:19:58.473;40;2016-10-01 12:46:42.000;67
89213;2016-10-01 12:17:02.110;115;2016-10-01 12:47:16.790;115
20977;2016-10-01 12:42:32.880;98;2016-10-01 12:48:19.997;24
88623;2016-10-01 12:39:11.080;41;2016-10-01 12:48:49.000;48
60083;2016-10-01 12:31:03.420;9;2016-10-01 12:49:12.000;54
3452;2016-10-01 12:40:45.410;16;2016-10-01 12:50:06.000;8
75002;2016-10-01 12:40:10.833;41;2016-10-01 12:50:45.880;104
88859;2016-10-01 12:47:06.760;57;2016-10-01 12:51:02.000;8
82182;2016-10-01 12:41:49.210;21;2016-10-01 12:51:44.420;37
28390;2016-10-01 12:43:16.523;99;2016-10-01 12:52:36.820;91
9395;2016-10-01 12:42:13.147;108;2016-10-01 12:52:42.000;49
78374;2016-10-01 12:39:08.973;21;2016-10-01 12:53:03.000;79
54222;2016-10-01 12:31:59.890;19;2016-10-01 12:53:45.000;21
36594;2016-10-01 12:43:31.443;54;2016-10-01 12:54:11.000;47
77537;2016-10-01 12:43:16.773;63;2016-10-01 12:55:27.380;75
16520;2016-10-01 12:48:42.823;3;2016-10-01 12:55:57.530;11
17043;2016-10-01 12:49:24.603;103;2016-10-01 12:56:27.000;34
75271;2016-10-01 12:36:59.203;113;2016-10-01 12:57:35.000;51
79385;2016-10-01 12:30:31.120;67;2016-10-01 12:57:53.903;46
88300;2016-10-01 12:50:39.747;96;2016-10-01 12:58:27.703;6
54028;2016-10-01 12:46:08.993;10;2016-10-01 12:59:12.000;59
28148;2016-10-01 12:36:39.750;93;2016-10-01 12:59:37.577;76
44144;2016-10-01 12:48:13.150;16;2016-10-01 13:00:06.030;64
57637;2016-10-01 12:49:43.933;4;2016-10-01 13:01:01.000;21
2521;2016-10-01 12:58:11.377;78;2016-10-01 13:01:29.000;62
69046;2016-10-01 12:54:17.140;38;2016-10-01 13:02:07.000;16
87176;2016-10-01 12:52:52.653;42;2016-10-01 13:02:39.000;47
32672;2016-10-01 12:51:43.670;109;2016-10-01 13:04:25.000;42
27355;2016-10-01 12:43:40.007;3;2016-10-01 13:04:48.000;14
17175;2016-10-01 13:01:37.990;9;2016-10-01 13:06:05.000;8
86199;2016-10-01 12:52:15.153;47;2016-10-01 13:07:04.670;93
88458;2016-10-01 12:56:05.110;45;2016-10-01 13:07:45.017;109
46396;2016-10-01 12:46:41.900;68;2016-10-01 13:08:23.000;88
82977;2016-10-01 13:01:30.490;91;2016-10-01 13:08:52.860;98
86967;2016-10-01 12:56:02.500;101;2016-10-01 13:09:17.000;16
47087;2016-10-01 13:06:25.900;61;2016-10-01 13:09:56.570;75
15381;2016-10-01 12:45:23.460;44;2016-10-01 13:10:42.000;40
61382;2016-10-01 13:01:04.240;99;2016-10-01 13:11:22.000;44
58666;2016-10-01 12:54:30.920;123;2016-10-01 13:12:35.150;107
9799;2016-10-01 12:38:57.817;48;2016-10-01 13:14:14.313;108
87086;2016-10-01 12:55:53.423;17;2016-10-01 13:14:42.533;127
89578;2016-10-01 13:11:11.810;70;2016-10-01 13:15:25.000;68
9183;2016-10-01 13:00:54.287;67;2016-10-01 13:15:32.000;55
26890;2016-10-01 13:04:38.790;39;2016-10-01 13:16:35.000;59
30897;2016-10-01 13:10:39.370;48;2016-10-01 13:17:10.000;5
88121;2016-10-01 13:06:20.337;121;2016-10-01 13:17:55.007;43
36511;2016-10-01 12:52:09.793;16;2016-10-01 13:18:10.973;119
19553;2016-10-01 12:44:22.553;126;2016-10-01 13:19:22.000;9
64512;2016-10-01 13:01:41.473;37;2016-10-01 13:20:46.537;46
83952;2016-10-01 13:02:57.020;86;2016-10-01 13:21:24.000;90
28122;2016-10-01 13:12:40.670;70;2016-10-01 13:22:42.010;11
65452;2016-10-01 13:11:49.607;50;2016-10-01 13:23:33.760;98
77826;2016-10-01 13:08:46.603;42;2016-10-01 13:23:42.000;54
21354;2016-10-01 13:20:42.067;107;2016-10-01 13:24:02.000;47
35768;2016-10-01 13:15:26.687;28;2016-10-01 13:24:40.723;25
84698;2016-10-01 13:05:54.570;128;2016-10-01 13:25:34.000;16
89518;2016-10-01 13:10:12.230;28;2016-10-01 13:25:58.000;66
7774;2016-10-01 13:01:40.990;92;2016-10-01 13:27:12.823;72
56356;2016-10-01 13:20:25.130;49;2016-10-01 13:28:00.000;28
53668;2016-10-01 13:19:47.783;123;2016-10-01 13:28:48.000;44
41544;2016-10-01 13:15:22.123;17;2016-10-01 13:29:43.000;57
8396;2016-10-01 13:23:25.710;93;2016-10-01 13:30:24.000;41
58913;2016-10-01 13:17:51.237;30;2016-10-01 13:30:45.000;9
59331;2016-10-01 12:31:20.030;57;2016-10-01 13:31:23.000;44
18326;2016-10-01 13:28:03.417;124;2016-10-01 13:33:00.000;49
47258;2016-10-01 13:13:04.200;56;2016-10-01 13:33:28.000;45
88214;2016-10-01 13:25:56.180;67;2016-10-01 13:34:33.473;11
52818;2016-10-01 13:26:41.273;9;2016-10-01 13:35:05.000;23
82664;2016-10-01 13:23:23.413;73;2016-10-01 13:36:21.853;11
30515;2016-10-01 13:28:52.103;61;2016-10-01 13:37:00.000;79
74847;2016-10-01 13:28:03.527;39;2016-10-01 13:37:27.000;23
41841;2016-10-01 13:32:43.327;5;2016-10-01 13:38:45.693;6
14613;2016-10-01 13:27:30.057;4;2016-10-01 13:39:15.000;57
58308;2016-10-01 13:34:15.483;80;2016-10-01 13:40:39.000;74
87440;2016-10-01 13:31:15.637;87;2016-10-01 13:41:18.880;118
20608;2016-10-01 13:35:17.017;121;2016-10-01 13:41:39.310;52
54595;2016-10-01 13:36:19.173;4;2016-10-01 13:41:57.000;3
2737;2016-10-01 13:32:37.060;21;2016-10-01 13:42:20.597;98
78532;2016-10-01 13:25:17.023;54;2016-10-01 13:42:35.877;75
73438;2016-10-01 13:36:21.470;67;2016-10-01 13:42:55.000;86
27911;2016-10-01 13:30:34.387;51;2016-10-01 13:43:31.000;31
28122;2016-10-01 13:37:32.237;89;2016-10-01 13:44:03.963;64
72309;2016-10-01 13:35:23.017;59;2016-10-01 13:44:51.823;99
50462;2016-10-01 13:35:42.797;21;2016-10-01 13:45:38.000;88
85551;2016-10-01 13:37:54.877;16;2016-10-01 13:46:07.000;47
64029;2016-10-01 13:34:39.187;30;2016-10-01 13:46:26.723;33
85043;2016-10-01 13:33:24.187;45;2016-10-01 13:46:55.030;95
55586;2016-10-01 13:20:35.393;117;2016-10-01 13:47:25.600;37
51164;2016-10-01 13:24:35.693;40;2016-10-01 13:48:16.997;12
87833;2016-10-01 13:43:51.473;67;2016-10-01 13:49:14.027;71
24639;2016-10-01 13:40:38.880;10;2016-10-01 13:49:57.523;64
41758;2016-10-01 12:31:27.170;112;2016-10-01 13:50:40.043;112
88129;2016-10-01 13:41:41.723;108;2016-10-01 13:50:58.000;39
10721;2016-10-01 13:37:36.970;53;2016-10-01 13:51:03.000;67
69026;2016-10-01 13:45:08.100;108;2016-10-01 13:51:44.127;119
26908;2016-10-01 13:43:49.397;31;2016-10-01 13:52:35.000;10
89559;2016-10-01 13:39:23.970;23;2016-10-01 13:52:55.080;25
87589;2016-10-01 13:43:40.570;54;2016-10-01 13:53:29.000;31
21257;2016-10-01 13:41:11.630;21;2016-10-01 13:54:18.000;53
26588;2016-10-01 13:44:45.180;10;2016-10-01 13:55:11.000;66
17535;2016-10-01 12:00:23.363;105;2016-10-01 12:13:50.000;67
15381;2016-10-01 12:07:23.697;49;2016-10-01 12:16:49.000;44
87800;2016-10-01 12:13:34.483;19;2016-10-01 12:17:03.000;16
49057;2016-10-01 11:51:32.780;116;2016-10-01 12:18:07.000;47
72903;2016-10-01 12:11:47.340;95;2016-10-01 12:18:43.000;10
73856;2016-10-01 11:58:48.753;2;2016-10-01 12:19:09.810;35
87400;2016-10-01 12:12:25.140;109;2016-10-01 12:19:48.620;118
10444;2016-10-01 12:06:55.213;30;2016-10-01 12:20:46.000;9
25151;2016-10-01 12:03:08.833;41;2016-10-01 12:21:15.000;16
45773;2016-10-01 12:15:52.890;5;2016-10-01 12:21:59.153;75
87176;2016-10-01 12:09:16.137;52;2016-10-01 12:22:18.850;43
47439;2016-10-01 12:12:31.763;103;2016-10-01 12:23:21.007;24
25842;2016-10-01 12:11:29.623;19;2016-10-01 12:24:09.023;43
62504;2016-10-01 12:20:08.787;74;2016-10-01 12:24:41.000;68
40355;2016-10-01 12:20:13.520;61;2016-10-01 12:24:47.000;5
83039;2016-10-01 12:08:33.853;34;2016-10-01 12:25:03.000;15
4311;2016-10-01 12:17:51.487;72;2016-10-01 12:25:44.000;1
86490;2016-10-01 12:16:39.643;71;2016-10-01 12:26:16.000;80
15678;2016-10-01 12:14:49.127;41;2016-10-01 12:26:26.000;23
45710;2016-10-01 12:18:36.173;45;2016-10-01 12:27:33.663;108
26399;2016-10-01 12:13:54.373;89;2016-10-01 12:28:20.180;11
63828;2016-10-01 12:20:31.613;18;2016-10-01 12:28:49.000;16
56040;2016-10-01 12:18:31.660;4;2016-10-01 12:29:47.213;2
64049;2016-10-01 12:19:39.800;92;2016-10-01 12:30:06.153;123
36748;2016-10-01 12:24:56.023;19;2016-10-01 12:30:19.000;36
86074;2016-10-01 12:25:28.210;71;2016-10-01 12:30:41.000;66
84432;2016-10-01 12:26:54.073;58;2016-10-01 12:32:11.000;10
45396;2016-10-01 12:07:51.697;67;2016-10-01 12:32:48.000;88
